id,id_autor,nome_normalizado,h_index,n_colab_inter,p_colab_inter,d1_A1,d1_A2,d1_A3,d1_A4,d1_B1,d1_B2,d1_B3,d1_B4,d1_C/NI/NP,d1_total,d2_A1,d2_A2,d2_A3,d2_A4,d2_B1,d2_B2,d2_B3,d2_B4,d2_C/NI/NP,d2_total,d3_A1,d3_A2,d3_A3,d3_A4,d3_B1,d3_B2,d3_B3,d3_B4,d3_C/NI/NP,d3-total,d4_A1,d4_A2,d4_A3,d4_A4,d4_B1,d4_B2,d4_B3,d4_B4,d4_C/NI/NP,d4_total,cluster_k2,cluster_k3,cluster_k4
105,92276,GUSTAVO GIRAO BARRETO DA SILVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,1,0,1,0,0,16,18,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
106,50281,MILENA DE OLIVEIRA AGUIAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,7,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
107,50589,GIORGIO ANDRE BRITO OLIVEIRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
108,39350,LAYANNE CRISTINI MARTIN SOUSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
109,40437,MARCOS FALCHERO FALLEIROS,0,0,0,0,1,0,0,0,0,0,0,21,22,1,3,0,0,0,0,0,1,39,44,1,5,0,0,1,0,2,0,30,39,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster2
110,43029,LUCELIO DANTAS DE AQUINO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,18,1,0,0,2,0,3,0,0,13,19,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
111,49947,ADRIANNE PAULA VIEIRA DE ANDRADE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,21,27,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
112,60207,EVANS PAIVA DA COSTA FERREIRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
113,57294,ADAMO PERRUCCI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,1,0,1,0,2,0,2,3,9,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
114,67075,ESTHER MAJEROWICZ GOUVEIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
115,61376,ARNOBIO DA PENHA PACHECO,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster2
116,73015,TALITA GALVAO TARGINO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
117,86136,IRAN ABREU MENDES,1,0,0,0,0,0,0,0,0,0,0,20,20,0,1,0,0,0,1,0,2,156,160,4,4,3,6,1,6,0,7,178,209,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster2
118,4985,ALEXANDRE BARBOSA BRUNO,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
119,14172,ROSANGELA FRANCISCHINI,1,1,1,0,1,0,1,0,0,0,1,18,21,2,1,0,0,0,0,1,0,89,93,1,0,0,2,0,1,0,0,34,38,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster1
120,22625,GLEICE VIRGINIA MEDEIROS DE AZAMBUJA ELALI,1,0,0,1,0,0,0,0,0,0,0,23,24,2,2,0,0,0,0,1,0,79,84,2,0,9,2,2,0,2,0,116,133,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster2
121,36847,JEAN SEGATA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,23,25,5,7,2,2,1,2,1,1,100,121,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster2
122,49068,ERIKA DOS REIS GUSMAO ANDRADE,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,4,0,0,100,107,0,0,6,0,0,1,0,0,48,55,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster2
123,53418,ROSANA LUCIA ALVES DE VILAR,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,1,0,0,0,0,0,53,54,0,0,2,1,6,5,0,6,90,110,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
124,16861,RITA DE CASSIA BARBOSA PAIVA MAGALHAES,1,0,0,0,0,0,0,0,0,0,0,10,10,1,0,0,0,0,0,0,0,66,67,1,1,2,1,0,0,2,0,38,45,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
125,43619,JOSE PEREIRA DE MELO,1,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,1,2,0,62,65,0,0,3,6,1,4,7,0,31,52,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster2
126,60788,LUCIA DE ARAUJO RAMOS MARTINS,1,0,0,1,0,0,0,0,0,0,0,16,17,2,1,0,0,0,0,0,0,124,127,2,0,1,0,0,1,0,0,52,56,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster2
127,38084,FABIO FONSECA FIGUEIREDO,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,1,1,0,0,30,35,1,3,0,2,1,1,3,0,57,68,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
128,44896,PATRICIA BORBA VILAR GUIMARAES,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,58,61,8,1,1,3,22,3,2,5,168,213,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
129,51032,SILVIO FERRAZ MELLO FILHO,1,0,0,1,0,0,0,0,0,0,1,17,19,5,0,0,1,0,0,0,1,48,55,6,8,0,5,4,1,1,1,37,63,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster2
130,35099,MOISES DOMINGOS SOBRINHO,1,0,0,0,0,0,0,0,0,0,0,17,17,0,1,1,0,0,0,0,0,68,70,0,0,2,1,0,1,0,0,26,30,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
131,78285,LUCIANA DE FIGUEIREDO LOPES LUCENA,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,44,46,1,0,1,0,0,0,0,0,26,28,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
132,74463,RONABSON CARDOSO FERNANDES,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,24,26,0,0,7,0,1,0,0,0,15,23,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster2
133,13710,CYNARA TEIXEIRA RIBEIRO,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,17,19,0,3,2,1,1,2,0,2,32,43,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
134,42561,MARIA TERESA LISBOA NOBRE PEREIRA,1,0,0,0,0,0,0,0,0,0,0,10,10,1,0,0,0,1,0,0,0,36,38,3,1,1,4,2,0,0,0,36,47,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
135,460,TATYANA MARIA SILVA DE SOUZA ROSENDO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,5,0,0,2,0,0,3,0,0,13,18,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
136,605,JOSE VILTON COSTA,1,1,4,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,0,0,9,15,3,3,4,0,0,2,0,1,12,25,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
137,63047,NILMA DIAS LEAO COSTA,1,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,1,0,0,53,54,0,0,3,1,1,0,1,2,22,30,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
138,28871,ELIZABETHE CRISTINA FAGUNDES DE SOUZA,1,0,0,0,0,0,0,0,0,0,1,12,13,0,0,12,2,0,0,0,0,29,43,0,2,2,0,0,1,0,2,51,58,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster1
139,24599,VANIA DE VASCONCELOS GICO,1,0,0,0,0,3,0,0,0,0,0,43,46,1,0,0,0,0,0,0,2,92,95,0,2,0,0,0,5,1,4,53,65,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
140,57724,FERNANDO ANTONIO PESSOA LIRA LINS,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,1,1,16,18,0,0,0,0,0,1,1,0,7,9,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
141,12293,SEBASTIAO MILTON PINHEIRO DA SILVA,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,1,1,11,13,0,2,2,0,3,0,3,0,19,29,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
142,90712,JESSICA NAIARA DE MEDEIROS ARAUJO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,23,0,1,7,49,83,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster2
143,86278,JORGE TARCISIO DA ROCHA FALCAO,1,0,0,0,1,0,0,0,0,0,0,24,25,1,0,0,1,1,1,0,0,82,86,7,5,5,3,0,2,0,2,15,39,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster2
144,49501,MANOEL LUCAS FILHO,1,1,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,57,57,0,0,0,0,1,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
145,50419,KAREN MARIA DA COSTA MATTOS,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,50,51,0,0,2,0,2,0,0,0,42,46,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
146,17342,MARIA ANGELICA FURTADO DA CUNHA,1,0,0,0,2,1,0,0,0,0,0,31,34,0,4,0,0,0,0,1,0,63,68,2,6,7,0,1,0,0,0,65,81,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
147,44005,MAURICIO CORREA DA SILVA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,1,7,23,37,0,2,11,16,4,18,14,44,37,146,0,0,0,0,0,0,0,0,0,0,cluster0,cluster2,cluster2
148,70283,CELIA MARCIA MEDEIROS DE MORAIS,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,17,17,1,1,1,0,1,0,0,1,17,22,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
149,24770,MAISA PAULINO RODRIGUES,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,15,18,0,0,3,0,1,2,2,8,44,60,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster2
150,59086,JANETE LIMA DE CASTRO,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,1,0,1,49,51,0,0,2,1,1,2,5,3,153,167,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
151,52911,LAVINIA UCHOA AZEVEDO DE ARAUJO,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,6,0,0,1,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
152,1116,PAULO CESAR FORMIGA RAMOS,1,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,2,0,0,76,78,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
153,65576,FLAVIO HENRIQUE MIRANDA DE ARAUJO FREIRE,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,0,58,59,3,0,3,0,1,0,0,1,39,47,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
154,57028,VICTOR BRANCO DE HOLANDA,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,9,10,0,2,0,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
155,19952,SERGIO MARQUES JUNIOR,1,1,2,0,0,0,0,0,1,0,2,19,22,0,0,0,0,0,0,0,0,65,65,1,0,0,8,13,3,1,0,46,72,0,0,0,0,0,0,0,0,0,0,cluster0,cluster2,cluster1
156,1171,ANGELICA TERESA NASCIMENTO DE MEDEIROS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,1,1,0,3,2,8,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
157,31241,THEO DUARTE DA COSTA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,1,2,0,3,5,1,0,2,47,61,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
158,20500,IZAURA LUZIA SILVERIO FREIRE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,89,93,0,3,2,1,13,1,2,10,70,102,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster2
159,89668,CLEONICE ANDREA ALVES CAVALCANTE,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,1,29,32,0,1,0,0,4,2,2,5,46,60,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
160,24673,FABIANE ROCHA BOTARELLI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,8,0,0,3,15,27,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
161,91349,MARIA ALZETE DE LIMA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,59,61,1,3,3,2,2,0,5,12,40,68,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster2
162,18599,PAULO ROGERIO SOARES DE OLIVEIRA,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,37,38,0,0,0,0,0,0,0,6,22,28,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
163,26436,WANDERSON SANTANA DA SILVA,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,30,31,1,1,1,0,1,0,0,0,38,42,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
164,43166,RAFAELA CAROLINI DE OLIVEIRA TAVORA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,1,0,5,0,0,1,73,82,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
165,50069,MAGNO FRANCISCO DE JESUS SANTOS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,84,86,6,13,7,14,8,0,3,5,183,239,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster2
166,80698,JULIANA FELIPE FARIAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,2,1,5,3,4,1,1,1,63,81,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
167,1418,GERSON BARBOSA DO NASCIMENTO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
168,1479,RAFAELLA LEITE FERNANDES,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,10,0,1,0,0,3,0,0,7,1,12,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
169,57329,VILANI MEDEIROS DE ARAUJO NUNES,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,14,15,0,2,2,2,8,3,8,9,87,121,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster2
170,79775,DULCIAN MEDEIROS DE AZEVEDO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,57,72,0,1,3,0,12,3,7,17,65,108,0,0,0,0,0,0,0,0,0,0,cluster0,cluster2,cluster2
171,46512,CLELIA ALBINO SIMPSON,1,0,0,0,0,0,0,0,1,0,0,4,5,0,2,0,0,2,0,0,6,82,92,0,4,0,1,29,3,1,23,76,137,0,0,0,0,0,0,0,0,0,0,cluster0,cluster2,cluster2
172,47021,RODRIGO ASSIS NEVES DANTAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,195,197,0,4,3,4,18,1,4,23,247,304,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster2
173,80990,JOSE QUEIROZ FILHO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,2,2,0,0,14,18,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
174,69167,GLAUBER WEDER DOS SANTOS SILVA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,8,1,0,10,62,84,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
175,33389,MARCIA GORETTE LIMA DA SILVA,1,1,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,1,54,59,7,7,5,0,0,2,1,7,54,83,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
176,74634,MIGUEL EDUARDO MORENO ANEZ,1,0,0,0,0,0,0,0,0,0,0,23,23,0,1,1,1,2,3,0,0,80,88,0,7,17,3,6,4,1,2,24,64,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster2
177,17071,JOSE ARIMATES DE OLIVEIRA,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,1,1,1,0,0,38,41,0,2,5,0,1,1,0,0,8,17,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
178,12921,VICENTE MOLINA NETO,1,0,0,0,0,0,0,0,6,0,0,27,33,0,0,0,1,1,5,2,0,66,75,0,2,0,2,0,10,4,0,59,77,0,0,0,0,0,0,0,0,0,0,cluster0,cluster2,cluster1
179,69759,CASSIANO JOSE BEZERRA MARQUES TROVAO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,1,1,2,4,1,0,0,2,19,30,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
180,55225,NORMA MISSAE TAKEUTI,1,0,0,1,0,0,0,0,0,0,0,20,21,0,0,0,0,1,3,0,7,67,78,1,0,0,2,1,4,0,10,39,57,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster2
181,56675,GEORGE SANTOS MARINHO,1,0,0,0,0,0,0,0,0,0,0,18,18,0,0,1,0,0,0,0,1,67,69,0,0,1,0,2,1,1,1,31,37,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
182,26399,JAMERSON VIEGAS QUEIROZ,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3,0,5,8,14,7,10,7,17,215,283,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
183,20863,FERNANDA CRISTINA BARBOSA PEREIRA QUEIROZ,1,1,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,25,25,0,3,5,13,7,7,3,11,166,215,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
184,50713,TATIANE KELLY BARBOSA DE AZEVEDO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,17,0,0,0,1,0,1,1,2,56,61,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
185,1998,HIRONOBU SANO,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,13,16,1,3,1,3,2,2,0,2,27,41,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
186,59980,ALDA MARIA DUARTE ARAUJO CASTRO,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,1,1,0,0,1,104,108,3,4,3,0,0,1,0,0,106,117,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
187,35719,LILIA ASUCA SUMIYA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,10,1,0,2,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
188,42287,THIAGO FERREIRA DIAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,1,2,4,4,1,3,1,4,49,69,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
189,79841,ANNE EMILIA COSTA CARVALHO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
190,41078,FABIO RESENDE DE ARAUJO,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,8,0,1,3,1,1,3,1,4,55,69,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
191,60178,PAULO HENRIQUE SOUSA DE OLIVEIRA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,20,22,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
192,81319,MIRIAM HERMI ZAAR,1,1,1,0,0,0,0,0,1,0,0,6,7,0,5,0,0,0,0,0,0,19,24,1,4,0,0,2,0,0,0,27,34,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
193,23303,RICARDO PIRES DE SOUZA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,2,1,2,1,2,3,22,37,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
194,80556,PAULO JOSE DE MEDEIROS,1,1,1,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,23,23,1,1,1,0,0,1,0,1,7,12,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
195,3239,ANTONIO SOUZA DE ARAUJO,1,19,20,1,10,3,2,0,0,0,0,71,87,10,46,3,2,2,1,0,0,100,164,14,32,1,11,3,3,2,4,9,79,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster1
196,53852,ANA PAULA COSTA CAMARA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,1,0,0,0,3,0,10,14,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
197,31072,CARLOS HENRIQUE CATUNDA PINTO,1,0,0,0,1,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,22,22,0,0,2,0,2,2,0,0,26,32,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster2
198,80329,ANDREZA KELLY COSTA NOBREGA DOS SANTOS,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,1,0,0,2,0,0,0,0,16,19,0,0,0,0,0,0,0,0,0,0,cluster1,cluster1,cluster3
199,62250,ELDA SILVA DO NASCIMENTO MELO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,37,40,1,1,1,0,0,1,1,0,42,47,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster2
200,23659,ANTONIO CABRAL NETO,1,0,0,1,0,0,1,0,0,0,0,22,24,0,0,0,1,2,0,0,1,76,80,2,3,3,0,0,1,1,0,62,72,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
201,63757,LAURIANA MEDEIROS COSTA SANTOS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,25,29,0,0,5,0,0,0,0,4,17,26,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
202,15064,DJALMA FREIRE BORGES,1,0,0,0,1,0,0,0,0,0,0,12,13,0,7,0,0,2,0,0,0,24,33,0,2,0,1,2,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster2
203,11081,JOSE DINIZ JUNIOR,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,13,14,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
204,80711,VINICIO DE SOUZA E ALMEIDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,5,1,0,0,2,1,25,37,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
205,3065,RITA DE CASSIA MARIA NEVES,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,0,0,0,0,17,20,0,0,0,1,1,0,0,2,29,33,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster2
206,3118,TASSOS LYCURGO GALVAO NUNES,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,2,57,59,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
207,10522,ANGELO RONCALLI OLIVEIRA GUERRA,1,1,2,1,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,cluster0,cluster1,cluster3
208,72616,LANNUZYA VERISSIMO E OLIVEIRA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,0,1,4,18,31,0,0,0,0,0,0,0,0,1,1,cluster0,cluster2,cluster1
209,18641,CLAUDIA APARECIDA CAVALHEIRO FRANCISCO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,1,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
210,42198,ANDRE MORAIS GURGEL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,2,1,1,0,26,30,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
211,82952,NILA PATRICIA FREIRE PEQUENO,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,0,29,30,0,0,1,0,1,0,1,1,23,27,0,0,0,0,0,0,0,0,0,0,cluster1,cluster0,cluster0
